Name	Count
Total count: 	73176
4to	30571
8vo	21461
NA	13518
12mo	 2995
2fo	 1863
16mo	 1296
1to	 1134
24mo	  163
18mo	   86
64mo	   32
32mo	   30
6to	   19
48mo	    7
8long	    1
