original	polished	Count
Stockholm, Trykt i Kongl. Tryckeriet, 1780.	Stockholm	  40
Stockholmiæ	Stockholm	  40
Aboae	Turku	  39
Stockholm, tryckt i Kongl. Tryckeriet, 1816.	Stockholm	  38
Stockholm, tryckt i Kongl. tryckeriet, 1804.	Stockholm	  38
Stockholm, Tryckt i Kongl. Tryckeriet, 1804.	Stockholm	  38
[Strengnäs]	Strängnäs	  38
Stockholm, Tryckt i Kongl. Tryckeriet, 1805.	Stockholm	  37
Lundæ, typis Berlingianis.	Lund	  37
Stockholm, tryckt uti thet Kongl. tryckeriet, hos directeuren Pet. Momma.	Stockholm	  36
Reval	Tallinn	  36
Stockholm, Tryckt i Kongl. Tryckeriet, 1817.	Stockholm	  35
Stockholm, Tryckt i Kongl. Tryckeriet, 1792.	Stockholm	  35
Stockholm, Tryckt i Kongl. Tryckeriet, 1794.	Stockholm	  35
Stockholm, trykt i Kongl. tryckeriet	Stockholm	  35
[Stockholm ]	Stockholm	  35
Lundæ	Lund	  35
Stockholm, Tryckt i Kongl. Tryckeriet, 1793.	Stockholm	  33
Stockholm, tryckt uti det Kongl. tryckeriet.	Stockholm	  33
Dorpati Livonorum	Tartu	  33
[Stockholm	Stockholm	  31
Christianstad	Copenhagen	  30
Stockholm, Tryckt i Kongl. Tryckeriet, 1795.	Stockholm	  29
Lundæ, litteris Berlingianis.	Lund	  29
Upsaliæ.	Uppsala	  29
Åbo, tryckt hos Johan Christopher Frenckell.	Turku	  29
Stockholm, Tryckt i Kongl. Tryckeriet, 1791.	Stockholm	  28
Upsaliæ, typis Wernerianis.	Uppsala	  28
[Göteborg]	Gothenburg	  27
Stockholm, Tryckt uti Kongl. Tryckeriet.	Stockholm	  27
Stockholm, tryckt i Kongl. tryckeriet, 1803.	Stockholm	  26
Strengnesiæ	Strängnäs	  26
Uppsala ;;Stockholm	Uppsala stockholm	  26
Stockholm, Tryckt i Kongl. Tryckeriet, 1798.	Stockholm	  25
Stockholm, Tryckt hos Direct. Lars Salvius.	Stockholm	  25
Stockholm, Tryckt hos Directeuren af Kongl. Tryckeriet Pet. Momma.	Stockholm	  25
Wästerås	Västerås	  25
Helsingfors	Helsinki	  25
Stockholm, tryckt uti Kongl. tryckeriet hos directeuren Pet. Momma.	Stockholm	  24
[Jönköping]	Jönnköping	  24
Lundae	Lund	  24
Stockholm, tryckt i Kongl. Tryckeriet, 1826.	Stockholm	  23
Stockholm, Tryckt i Kongl. Tryckeriet, 1796.	Stockholm	  23
Stockholm, tryckt i Kongl. tryckeriet, 1792.	Stockholm	  23
Stockholm, tryckt uti thet Kongl. tryckeriet.	Stockholm	  23
[Lund]	Lund	  23
[Linköping]	Linköping	  23
Turusa	Turku	  23
[Åbo]	Turku	  22
[Upsala]	Uppsala	  22
Stockholm, trykt [!] i Kongl. tryckeriet.	Stockholm	  21
Tryckt uti Kongl. tryckeriet	Kongl tryckeriet	  21
Kiøbenhavn	Copenhagen	  21
Stockholm, tryckt i Kongl. Tryckeriet, 1815.	Stockholm	  20
Upsaliæ, litteris viduæ direct. Joh. Edman.	Uppsala	  20
Gothoburgi	Gothenburg	  20
Stockholm, tryckt hos Elmén och Granberg, J.P. Lindhs enka, F.B. Nestius, Z. Hæggström, A.E. Ortman, samt å Ecksteinska och Marquardska boktryckerierne, 1823 och 1824.	Stockholm	  20
Westerås	Västerås	  20
Mariefred ;;Norrköping	Norrköping	  20
Stockholm, Tryckt i Kongl. Tryckeriet, 1818.	Stockholm	  19
U. o. tr. å. ;;[Stockholm:]	Stockholm	  19
Stockholm, tryckt hos directeuren Lars Salvius.	Stockholm	  19
Stockholm ;;Norrköping	Stockholm norrköping	  19
Stockholm, Tryckt i Kongl. Tryckeriet, 1790.	Stockholm	  18
Gryphiswaldiæ	Greifswald	  18
Fahlun	Falun	  18
Carlskrona	Karlskrona	  18
Stockholm, tryckt hos direct. Lars Salvius.	Stockholm	  18
Stockholm, tryckt hos Lars Salvius.	Stockholm	  18
Stockholm, tryckt i Kongl. Tryckeriet, 1814.	Stockholm	  17
Stockholm, Tryckt i Kongl. Tryckeriet 1813.	Stockholm	  17
Stockholm, Tryckt i Kongl. Tryckeriet, 1819.	Stockholm	  17
Stockholm, trykt i Kongl. tryckeriet.	Stockholm	  17
Stockholm, 1774. Tryckt hos Henr. Fougt, Kongl. Boktryckare.	Stockholm	  17
Typis Ludovici Decreaux, directoris officinæ typographicæ Londini Gothorum.	London	  17
[Paris]	Paris	  17
[Upsala ]	Uppsala	  17
Wästeråhs	Västerås	  17
Petersburg	St Petersburg	  17
Stockholm, tryckt i kongl. tryckeriet.	Stockholm	  16
[Upsaliæ]	Uppsala	  16
Carlscrona	Karlskrona	  16
Stockholm, Tryckt i Kongl. Tryckeriet, 1823.	Stockholm	  15
Stockholm, tryckt i Kongl. tryckeriet, 1801.	Stockholm	  15
Stockholm, Tryckt i Kongl. Tryckeriet, 1797.	Stockholm	  15
Stockholm, Tryckt i Kongl. Tryckeriet hos Henr. Fougt, 1772. Stora Nygatan, Huset N:o 104.	Stockholm	  15
Tryckt uti Kongl. Tryckeriet	Kongl tryckeriet	  15
Aboæ, impressit direct. & typogr. reg. magn. duc. Finland. Jacob Merckell.	Turku	  15
Typis Caroli Gustavi Berling, directoris officinæ typographicæ Londini Gothorum.	London	  15
Christiania	Oslo	  15
Londres	London	  15
[London]	London	  15
Strängnäs ;;Stockholm	Strängnäs stockholm	  15
Stockholm, Tryckt uti Kongl. Booktr. hoos Sal. Wankifs Änckia.	Stockholm	  14
Stockholm, Tryckt hoos Niclas Wankijf, Kongl. Booktryckiare.	Stockholm	  14
Stockholm, Tryckt i Kongl. Tryckeriet, 1824.	Stockholm	  14
Stockholm, tryckt i kongl. tryckeriet, 1799.	Stockholm	  14
Stockholm, Tryckt i Kongl. Tryckeriet	Stockholm	  14
Stockholm, Tryckt hos Henr. Fougt, Kongl. Boktryckare.	Stockholm	  14
Stockholm Tryckt uti Kongl. Tryckeriet, Hos Directeuren Pet. Momma.	Stockholm	  14
Stockholm, tryckte hos Olof Grahn, 1823.	Stockholm	  14
Stockholm, Tryckt hoos Niclas Wankijff, Kongl. Booktryckiare.	Stockholm	  13
Stockholm, tryckt i Kongl. Tryckeriet, 1812.	Stockholm	  13
Stockholm, tryckt i kongl. tryckeriet, 1792.	Stockholm	  13
Stockholm, Tryckt i Kongl. Tryckeriet, 1789.	Stockholm	  13
Stockholm, Tryckt i Kongl. Tryckeriet hos Henr. Fougt, 1773.	Stockholm	  13
Stockholm, Tryckt hos Directeuren Lars Salvius, 1760.	Stockholm	  13
Åbo, tryckt hos Joh. Christoph. Frenckell.	Turku	  13
Havniæ	Havniae	  13
Upsaliæ, litteris Joh. Fr. Edman, reg. acad. typogr.	Uppsala	  13
Lipsiæ	Leipzig	  13
Upsalæ	Uppsala	  13
Hafniæ	Copenhagen	  13
Stockholm, tryckt hoos Niclas Wankijff, kongl. booktr.	Stockholm	  13
Stockholmis	Stockholm	  13
Stockholm, Tryckt i Kongl. Tryckeriet, 1826.	Stockholm	  12
Åbo, tryckt hos directeuren och kongl. boktr. i stor-förstendömet Finland, Jacob Merckell.	Turku	  12
Lundæ, literis Berlingianis.	Lund	  12
Venezia	Venice	  12
[Strängnäs ]	Strängnäs	  12
[Västerås]	Västerås	  12
Tryckt i Stockholm, hoos Ignatium Meurer.	Stockholm	  12
Dorpati Livonorum, imprimebat Johannes Vogelius.	Tartu	  12
Upsaliæ, literis Wernerianis	Uppsala	  12
Stockholm ;;Åbo	Stockholm	  12
Stockholm, Tryckt i Kongl. Tryckeriet, 1820.	Stockholm	  11
Tryckt i Stockholm, af Ignatio Meurer, Kongl. Booktr. Åhr 1665.	Stockholm	  11
Stockholm, Tryckt i Kongl. Tryckeriet, 1825.	Stockholm	  11
Stockholm, Tryckt i Kongl. Tryckeriet, 1822.	Stockholm	  11
Stockholm, Trykt i Kongl. Tryckeriet, 1782.	Stockholm	  11
Stockholm, Tryckt hos Henr. Fougt, Riddare af Kongl. Wasa Orden, Kongl. Boktryckare.	Stockholm wasa	  11
Stockholm, Tryckt uti thet Kongl. Tryckeriet Hos Directeuren Pet. Momma.	Stockholm	  11
Stockholm, Tryckt uti thet Kongl. Tryckeriet, Hos Directeuren Pet. Momma.	Stockholm	  11
Stockholm, Tryckt uti det Kongl. Tryckeriet	Stockholm	  11
Londini Gothorum, typis reg. aul. camer. & direct. reg. acad. Carolinæ typog. Caroli Gustavi Berling.	London	  11
Jönkiöping	Jönnköping	  11
U. o. tr. ;;[Stockholm:]	Stockholm	  11
[Copenhagen]	Copenhagen	  11
Upsaliæ, excud. L. M. Höjer, reg. acad. typogr.	Uppsala	  11
Kjøbenhavn	Copenhagen	  11
Stockholm, tryckt, uti det Kongl. boktryckeriet, hos Johan Henr. Werner. Kongl. maj:ts, så ock Ups. acad. Boktr. åhr 1718.	Stockholm	  10
Stockholm, Tryckt hoos Henrich Keyser.	Stockholm	  10
Stockholm, 1776. Trykt hos Henr. Fougt, R. K. W. O. Kongl. Boktryckare.	Stockholm	  10
Stockholm, Tryckt hos Henr. Fougt, Kongl. Boktryckare, 1774.	Stockholm	  10
Stockholm, Tryckt hos Direct. Lars Salvius, 1768.	Stockholm	  10
Stockholm, Tryckt uti thet Kongl. Tryckeriet.	Stockholm	  10
Stockholm ...	Stockholm	  10
Londini	London	  10
Upsaliæ, litteris Joh. Fred. Edman, reg. acad. typogr.	Uppsala	  10
Rostochii	Rostock	  10
Hamburgi	Hamburg	  10
[Stockholm:]	Stockholm	  10
Linkiöping	Linköping	  10
Stregnesiæ	Strängnäs	  10
Upsaliæ, apud Joh. Edman, direct. et reg. acad. typogr.	Uppsala	  10
Stockholm, tryckte hos Olof Grahn, 1824.	Stockholm	  10
Wien	Vienna	  10
Tryckt i Upsala.	Uppsala	  10
Tryckt hoos Henrich Keyser.	Hoos henrich keyser	   9
Stockholm Tryckt i Kongl. Tryckeriet 1811.	Stockholm	   9
Stockholm, trykt i Kongl. tryckeriet, 1783.	Stockholm	   9
[Stockholm] : [Kongl. tryckeriet]	Stockholm	   9
Stockholm, tryckt hos Direct. Lars Salvius.	Stockholm	   9
Stockholm Tryckt hos Lars Salvius.	Stockholm	   9
Stockholm, uti det Kongl. tryckeriet, hos Joh. Henr. Werner, directeur öfwer alla tryckerien i riket, åhr 1726.	Stockholm	   9
Stockholm, uti det Kongl. tryckeriet uplagdt, hos Joh. Henr. Werner, director öfwer alla tryckerien i riket, åhr 1720.	Stockholm	   9
I Stockholm, uti det Kongl. tryckeriet uplagdt, hos Joh. Henr. Werner, director öfwer alla tryckerien i riket, åhr 1720.	Stockholm	   9
Gryphiswaldiae, litteris J. H. Eckhardt, reg. acad. typogr.	Greifswald	   9
La Haye	The Hague	   9
Upsaliæ, excudebant regiæ academiæ typographi	Uppsala	   9
Upsaliæ excudebant regiæ academiæ typographi.	Uppsala	   9
[Linköping:]	Linköping	   9
[Jönköping : Petter Hultman	Jönnköping	   9
Roma	Rome	   9
[Leipzig]	Leipzig	   9
Upsaliæ, ex officina Werneriana.	Uppsala	   9
Holmiae	Stockholm	   9
Königsberg	Koningsberg	   9
Örebro ;;Stockholm	örebro stockholm	   9
Stockholm ;;Upsala ;;Åbo	Stockholm	   9
Stockholm, tryckt uti kongl. tryckeriet, hos directeuren Pet. Momma.	Stockholm	   9
Lübeck	Lybeck	   9
Stockholm, Tryckt i Kongl. Tryckeriet, 1828.	Stockholm	   8
Stockholm, Tryckt i Kongl. Tryckeriet, 1821.	Stockholm	   8
Tryckt i Stockholm hoos Henrich Keyser.	Stockholm	   8
Stockholm, Tryckt i Kongl. Tryckeriet. 1806.	Stockholm	   8
Stockholm, trykt [!] i Kongl. tryckeriet, 1778.	Stockholm	   8
Stockholm, Tryckt i Kongl. Tryckeriet hos Henr. Fougt, 1773. Stora Nygatan, Huset N:o 104.	Stockholm	   8
Stockholm, Tryckt hos Lorens Ludvig Grefing.	Stockholm	   8
Stockholm, trykt [!] uti thet Kongl. tryckeriet, hos directeuren Pet. Momma.	Stockholm	   8
Stockholm, tryckt uti thet Kongl. tryckeriet hos directeuren Pet. Momma.	Stockholm	   8
Stockholm, Uti thet Kongl. Tryckeriet Pet. Momma.	Stockholm	   8
Stockholm, uti Kongl. Boktryckeriet uplagdt, Hos Joh. Henr. Werner, Directeur öfwer alla Tryckerien i Riket.	Stockholm	   8
Lund, tryckt hos directeuren Carl Gustav Berling.	Lund	   8
Lund, tryckt uti Berlingska boktryckeriet.	Lund	   8
Gryphiae	Greifswald	   8
Upsaliæ excudebant Zeipel et Palmblad.	Uppsala	   8
Upsaliæ, excudebant regiæ academiæ typographi.	Uppsala	   8
[Götheborg]	Gothenburg	   8
Gryphiswaldiae	Greifswald	   8
Holmiæ Sveonum	Stockholm	   8
Jenæ	Jena	   8
Amstelodami	Amsterdam	   8
Upsaliæ impressa. [s.n.]	Uppsala	   8
Upsaliæ, apud Johan. Edman, direct. et reg. acad. typogr.	Uppsala	   8
Stockholm, tryckta hos Fr. B. Nestius, 1823.	Stockholm	   8
Stockholm, tryckt i Kongl. Tryckeriet.	Stockholm	   8
Holmiæ, literis Wernerianis.	Stockholm	   8
Upsala, tryckt hos directeuren Johan Edman.	Uppsala	   8
Lund ;;Stockholm	Lund stockholm	   8
Stockholm, tryckt uti förr detta Grefingska tryckeriet, 1771.	Stockholm	   8
Upsalis	Uppsala	   8
Stockholm ;;Bern	Stockholm bern	   8
Hernösand	Härnösand	   8
Stockholm, Tryckt i Kongl. Tryckeriet, 1827.	Stockholm	   7
Tryckt i Linköping aff Daniel Kämpe, och finnes hoos honom til Kiöps.	Linköping	   7
Stockholm, Hos Joh. H. Werner, Kongl. Maj:ts och Upsala Acad. Boktr.	Stockholm	   7
Stockholm, Tryckt uti Kongl. Booktr. hos Sal. Wankifs Änckia.	Stockholm	   7
Stockholm, Tryckt aff Ignatio Meurer, och fins hoos honom til kiöps.	Stockholm	   7
Stockholm, Tryckt i Kongl. Tryckeriet. 1801.	Stockholm	   7
Stockholm, Tryckt i Kongl. Tryckeriet, 1788.	Stockholm	   7
Stockholm, Tryckt i Kongl. Tryckeriet, 1783.	Stockholm	   7
Stockholm, tryckt uti thet Kongl. bok-tryckeriet.	Stockholm	   7
Stockholm, tryckt uti det Kongl. tryckeriet	Stockholm	   7
Stockholm, å nyo Tryckt i Kongl. Tryckeriet, 1800.	Stockholm	   7
Upsaliæ, [s.n.]	Uppsala	   7
Copenhague	Copenhagen	   7
Upsaliæ, litteris Joh. Fredr. Edman, reg. acad. typogr.	Uppsala	   7
Gryphiæ	Greifswald	   7
Upsaliæ, apud Joh. Edman, reg. acad. typogr.	Uppsala	   7
Londini Gothorum, litteris Berlingianis.	London	   7
Sanktpeterburg	St Petersburg	   7
Tryckt i Stockholm, aff Ignatio Meurer.	Stockholm	   7
Stregnesij	Strängnäs	   7
Romæ	Rome	   7
Wittebergæ	Wittenberg	   7
Londini Scanorum	Lund	   7
Stockholm, tryckta hos Olof Grahn, 1815.	Stockholm	   7
Göteborg ;;Stockholm	Göteborg stockholm	   7
Stockholm ;;Linköping	Stockholm linköping	   7
Stockholm ;;Upsala	Stockholm	   7
Philadelphia	Philadelphia Pa	   7
[Stockholm] :;[kungl. tryckeriet]	Stockholm	   6
Stockholm, å nyo tryckt i Kongl. tryckeriet, 1807.	Stockholm	   6
Turusa, Prändätty Frenckellin Kirjan-Prändisä.	Turku	   6
Stockholm, å nyo Tryckt i Kongl. Tryckeriet, 1797.	Stockholm	   6
Stockholm, å nyo tryckt i Kongl. Tryckeriet, 1803.	Stockholm	   6
Stockholm, Tryckt aff Niclas Wankijff, Kongl. Booktr.	Stockholm	   6
Tryckt aff Henrich Keyser.	Henrich keyser	   6
Stockholm, Tryckt i Kongl. Tryckeriet 1814.	Stockholm	   6
Stockholm, 1810, tryckt hos Directeuren och Kongl. Fält-Boktryckaren Peter Sohm.	Stockholm	   6
Stockholm, tryckt i Kongl. tryckeriet, 1785.	Stockholm	   6
Stockholm, trykt [!] i Kongl. tryckeriet 1778.	Stockholm	   6
Stockholm, 1776. Trykt hos Henr. Fougt, Ridd. af K. W. O. Kongl. Boktryckare.	Stockholm	   6
Stockholm, 1776. Tryckt hos Henr. Fougt, Riddare af Kongl. Wasa Orden, Kongl. Boktryckare.	Stockholm wasa	   6
Stockholm, 1774. Tryckt hos Henr. Fougt, Ridd. af K. W. O. och Kongl. Boktryckare.	Stockholm	   6
Stockholm, 1773. Tryckt hos Henr. Fougt, Kongl. Boktryckare.	Stockholm	   6
Tryckt uti förr detta Grefingska tryckeriet.	Förr detta grefingska tryckeriet	   6
Stockholm, Tryckt hos Direct. Lars Salvius, 1769.	Stockholm	   6
Stockholm tryckt uti Kongl. tryckeriet, hos directeuren Pet. Momma.	Stockholm	   6
Stockholm, Tryckt hos Joh. Laur. Horrn, Kongl. Antiqv. Archiv. Boktr.	Stockholm	   6
Stockholm, uti det Kongl. Boktryckeriet, Hos Joh. Henr. Werner, Directeur öfwer alla Boktryckerien i Riket 1732.	Stockholm	   6
Vilnae	Vilnius	   6
Upsaliae.	Uppsala	   6
Köbenhavn	Copenhagen	   6
Upsaliæ, litteris direct. Johann. Edman.	Uppsala	   6
Upsaliæ, litteris viduæ direct. Johan. Edman.	Uppsala	   6
Hafniae	Copenhagen	   6
Aboæ, impressit Joh. Christoph. Frenckell.	Turku	   6
Londini Gothorum, literis Berlingianis.	London	   6
Upsaliæ, litteris viduæ direct. Johann. Edman.	Uppsala	   6
Aboæ, typis Johannis Christophori Frenckell.	Turku	   6
Lundae, typis Berlingianis.	Lund	   6
Parisiis	Paris	   6
U. o. tr. å. ;;[Åbo:]	Turku	   6
[Aboæ]	Turku	   6
Lugduni Batavorum	Leiden	   6
[Uppsala ]	Uppsala	   6
Åboæ	Turku	   6
U. o. tr. å. ;;[Stockholm]	Stockholm	   6
Stetini	Szczecin	   6
Venetiis	Venice	   6
Lisboa	Lisbon	   6
Vpsaliæ	Uppsala	   6
[Uppsala	Uppsala	   6
Genève	Geneve	   6
Växjö ;;Stockholm ;;Linköping	Stockholm linköping	   6
Stockholm, tryckt af Peter Jöransson Nyström.	Stockholm	   6
Upsala, tryckt hos Johan Edman, kongl. acad. boktr.	Uppsala	   6
Kristiania	Oslo	   6
Lund. Tryckt uti Berlingska boktryckeriet.	Lund	   6
Stockholm, tryckt hos Henrik Anderszon Nordström, 1795.	Stockholm	   6
Stockholm ;;Leipzig	Stockholm	   6
Norrköping ;;Stockholm	Norrköping stockholm	   6
Stockholm, tryckte hos Olof Grahn, 1818.	Stockholm	   6
Stockholm, tryckt uti Kongl. Tryckeriet.	Stockholm	   6
Stockholm, tryckt uti förr detta Grefingska tryckeriet, hos Henr. Fougt, 1771.	Stockholm	   6
Viborg	Vyborg	   6
Stockholm ;;Köln	Stockholm köln	   6
Lüneburg	Lueneburg	   6
Jüterbog	Jueterbog	   6
A Paris, chez Buisson ... M.DCC.LXXXVII. Avec approbation, et privilége du roi.	Paris	   5
Stockholmisa, Präntätty Kuning:sesa Suomalaisesa Präntisä, direktörin Johan A. Carlbohmin tykönä, 1804.	Stockholm	   5
Stockholmisa, Präntätty Directörin Johan A. Carlbohmin tykönä, 1800.	Stockholm	   5
Stockholmisa, Präntätty Kuningallisesa Suomalaisesa Präntisä.	Stockholm	   5
Stockholm Tryckt uti Kongl. Booktryckerijet, hoos Sal. Wankijfs Änckia.	Stockholm	   5
Stockholm Tryckt uti K. B. Sal. Niclas Wankijfs Tryckerij.	Stockholm	   5
Stockholm, Tryckt aff Henrich Keyser, Kongl. Booktr.	Stockholm	   5
Stockholm, Tryckt hoos Niclas Wankijff Kongl. Booktr.	Stockholm	   5
Tryckt hoos Niclas Wankijff, Kongl. Booktr.	Hoos niclas wankijff kongl booktr	   5
Tryckt i Stockholm, af Ignatio Meurer, kongl. booktr. åhr 1664.	Stockholm	   5
Stockholm, tryckt hoos Henrich Keyser, Kongl. booktryckiare.	Stockholm	   5
Stockholm, tryckt i Kongl. Tryckeriet 1827.	Stockholm	   5
Stockholm, tryckt i Kongl. Tryckeriet, 1813.	Stockholm	   5
Stockholm, Tryckt i Kongl. Tryckeriet, 1786.	Stockholm	   5
Stockholm, Tryckt i Kongl. Tryckeriet, 1785.	Stockholm	   5
Stockholm, tryckt i Kongl. tryckeriet, 1783.	Stockholm	   5
Stockholm, Tryckt hos Henr. Fougt, R. K. W. O. Kongl. Boktryckare.	Stockholm	   5
Stockholm, 1776. Trykt hos Henr. Fougt, R. af K. W. O. Kongl. Boktryckare.	Stockholm	   5
Stockholm, 1775. Tryckt hos Henr. Fougt, Ridd. af K:gl. W. O. och K:gl. Boktryckare	Stockholm	   5
Stockholm, Tryckt i Kongl. Tryckeriet, hos Henr. Fougt, 1773.	Stockholm	   5
Stockholm, Tryckt i Kongl. Tryckeriet, hos Henr. Fougt, 1772. Stora Nygatan, Huset N:o 104.	Stockholm	   5
Stockholm, Tryckt hos Lorens Ludvig Grefing 1766.	Stockholm	   5
Stockholm, Tryckt hos Direct. Lars Salvius, 1762.	Stockholm	   5
Stockholm, Uti thet Kongl. Tryckeriet. Pet. Momma.	Stockholm	   5
Stockholm, uti thet Kongl. tryckeriet, hos Joh. Henr. Werner, directeur öfwer alla tryckerien i riket åhr 1731.	Stockholm	   5
Stockholm, uplagdt uti det Kongl. tryckeriet, hos Joh. H. Werner, directeur öfwer alla tryckerien i riket.	Stockholm	   5
Stockholm, uti Kongl. boktryckeriet vplagdt, hos Joh. Henr. Werner. directeur öfwer alla tryckerien i riket.	Stockholm	   5
Stockholm, tryckt uti det Kongl. tryckeriet 1726.	Stockholm	   5
Stockholm, uti Kongl. boktryckeriet uplagdt, hos Joh. Henr. Werner. directeur öfwer alla tryckerien i riket.	Stockholm	   5
Stockholm, å nyo tryckt i Kongl. tryckeriet, 1800.	Stockholm	   5
I Stockholm, uti det Kongl. tryckeriet uplagdt, hos Joh. Henr. Werner, directeur öfwer alla tryckerien i riket, åhr 1721.	Stockholm	   5
Basle	Basel	   5
Upsaliæ. [s. n.]	Uppsala	   5
Londini Gothorum, ex officina directoris Caroli Gustavi Berling, reg. acad. Carol. typograph.	London	   5
Londini Gothorum. Ex officina directoris Caroli Gustavi Berling, reg. acad. Carol. typograph.	London	   5
Upsaliæ, litteris direct. Johan. Edman.	Uppsala	   5
Upsaliæ, typis Joh. Edman, direct. et reg. acad. typogr.	Uppsala	   5
Köpenhamn	Copenhagen	   5
Gryphiae, litteris I. H. Eckhardt, reg. acad. typogr.	Greifswald	   5
Aboæ, impressit Johannes Christophorus Frenckell.	Turku	   5
Tryckt j Stockholm, aff Andrea Gutterwitz.	Stockholm	   5
[Reval]	Tallinn	   5
Coloniæ Agrippinæ	Cologne	   5
[Amsterdam]	Amsterdam	   5
[Hamburg]	Hamburg	   5
[Strängnäs]	Strängnäs	   5
[Stockholm?]	Stockholm	   5
Francofurti	Frankfurt	   5
Lubecæ	Lybeck	   5
[I slutet ] Stockholm	Stockholm	   5
Wästeråås	Västerås	   5
Westeråhs	Västerås	   5
[Greifswald]	Greifswald	   5
Upsaliæ, excudebant Stenhammar et Palmblad.	Uppsala	   5
