original	polished	Count
[Svanesund]	Svanesund	  1
Kristinestad	Kristiinankaupunki	  1
[San Francisco]	Francisco	  1
Jönköping, tryckt hos Niclas Falck, år 1781.	Jönköping	  1
La Haye	The Hague	  1
Danzig	Gdańsk	  1
Stockholm, tryckt hos Samuel Rumstedt, 1838	Stockholm	  1
[Nässjö]	Nässjö	  1
Cincinnati ;;Chicago ;;St. Louis	Cincinnati Oh	  1
Stockholm, tryckt uti Kongl. tryckeriet, hos directeuren Pet. Momma. 1746.	Stockholm	  1
Stockholm, Tryckt i Kongl. Tryckeriet, 1787.	Stockholm	  1
Porwossa	Porvoo	  1
Holmiæ, typis Wernerianis.	Stockholm	  1
[Chicago]	Chicago IL	  1
Franckfurt, zu finden in Gleditsch- und Weidmannischen Buchladen, anno 1714.	Frankfurt	  1
Aboæ, excusa, typis acad. apud viduam Petri Wald.	Turku	  1
København ...	Copenhagen	  1
Åbo, tryckta hos Joh. Chr. Frenckell, 1805.	Turku	  1
Stockholm, tryckt på direct. Lars Salvii förlag, år 1761.	Stockholm	  1
Stockholm, 1774. Tryckt hos Henr. Fougt, Ridd. af K. W. O. och Kongl. Boktryckare.	Stockholm	  1
Upsaliae, Wahlstörm & C.	Uppsala	  1
Stockholm, tryckt hoos Niclas Wankijff, kongl. booktr.	Stockholm	  1
Lundæ, typis Berlingianis.	Lund	  1
Stockholm :;Stockholm :;Solna :;Stockholm	Stockholm	  1
Kyiv	Kiev	  1
Hague	The Hague	  1
Växiö	Växjö	  1
Stockholm, tryckt i kongl. tryckeriet, 1792.	Stockholm	  1
Stockholm tryckt hos directeuren och kongl. boktryckaren i stor-förstendömet Finland, Jacob Merckell. 1760.	Stockholm	  1
Norcopia	Norrköping	  1
[Sundsvall?]	Sundsvall	  1
Stockholm, Tryckt i Kongl. Tryckeriet hos Henr. Fougt, 1773.	Stockholm	  1
Stockholm, hos bokhandlaren C. Deleen, 1799.	Stockholm	  1
Lund ...	Lund	  1
[Täby]	Täby	  1
Rostochii	Rostock	  1
Portland,Oregon	Portland Or	  1
Jönköping, tryckt hos N. E. Lundström. 1832.	Jönköping	  1
Stockholm tryckt hoos Niclas Wankijff Kongl. Booktr	Stockholm	  1
Zürich ...	Zürich	  1
Stockholm, Tryckt i Kongl. Tryckeriet, 1795.	Stockholm	  1
Tryckt på nytt i Stockholm, hoos Christophorum Reusner. Anno M DC XIX.	Stockholm	  1
München ;;Berlin	München	  1
T'Amsterdam, by de Wed van B Vischer, en Antoni Scjoonenburg, boekverkopers, 1714.	Amsterdam	  1
Peremisl'	Przemyśl	  1
Stockholm, uti thet Kongl. tryckeriet uplagdt, hos salig directeuren Joh. Henr, Werners enkia.	Stockholm	  1
Helsingforsb Fundament	Helsinki	  1
Åbo, tryckt hos directeuren och kongl. boktryckaren i Stor-förstendömet Finland, Jacob Merckell	Turku	  1
Westeråås	Västerås	  1
Stockholm ;;London	Stockholm	  1
Göteborg :;Göteborg :;Göteborg :;Stockholm	Gothenburg	  1
Upsaliæ. [s.n.]	Uppsala	  1
Vester & Vexiö	Växjö	  1
[Norrtälje?] :;[Norrtälje] :;Stockholm	Norrtälje	  1
Wilno	Vilnius	  1
Winnipeg, Man.	Winnipeg	  1
[Lohja]	Lohja	  1
Stockholm, Trykt hos Henr. Fougt, Ridd. af Kongl. W. O. och Kongl. Boktryckare.	Stockholm	  1
Stockholm, hos Joh. Henr. Werner, Kongl. Maj:ts och Upsala Acad. Boktr. åhr 1718.	Stockholm	  1
Stockholm, gedruckt bey Lorentz Ludewig Grefing.	Stockholm	  1
[Hedemora]	Hedemora	  1
Stockholm, tryckt uti förr detta Grefingska tryckeriet, hos Henr. Fougt, 1771.	Stockholm	  1
New York and London	New York NY	  1
[Solna]	Solna	  1
Helsinki, Otava	Helsinki	  1
Neuchâtel ;;Paris	Neuchatel	  1
Christianstad; tryckt hos F.F. Cedergréen. 1836.	Copenhagen	  1
Stockholm, tryckt i Grefingske tryckeriet, 1769.	Stockholm	  1
Stockholm, Trykt i Kongl. Tryckeriet, 1780.	Stockholm	  1
Kiöbenhavn	Copenhagen	  1
Uppsala :;Stockholm	Uppsala	  1
Lipsiae	Leipzig	  1
Gothoburgi	Gothenburg	  1
Stockholm ;;Helsingo/r	Stockholm	  1
Mannheim-Käfertal	Mannheim	  1
Stockholm, tryckt hos Henrik A. Nordström, 1796.	Stockholm	  1
Stockholm, Tryckt i Kongl. Tryckeriet, 1819.	Stockholm	  1
Viborg	Vyborg	  1
Strängnäs, tryckt aff Jöns Rönberg.	Strängnäs	  1
Lund 1833, tryckt uti Berlingska Boktryckeriet.	Lund	  1
Turlock, Cal.	Turlock Ca	  1
Stockholm, Tryckt uti Kongl. Tryckeriet, hos Joh. H. Werner, Kongl. Maj:ts Boktr.	Stockholm	  1
Tel-Aviv	Tel Aviv	  1
[Tofteryd]	Tofteryd	  1
Jönköpings Smålands folkbibl:s	Jönköping	  1
Stockholm :;Stockholm :;Stockholm :;Johanneshov	Stockholm	  1
Königsberg	Koningsberg	  1
Helmaestadi, typis heredum Iacobi Lvci. M D CXIIX.	Helmstedt	  1
Stockholm, Hos Joh. H. Werner, Kongl. Maj:ts och Upsala Academ. Boktr.	Stockholm	  1
Darmstadt ;;[Nacka]	Darmstadt	  1
Götheborg, tryckte hos Lars Wahlström, 1795.	Gothenburg	  1
Stockholm, tryckt i Kongl. tryckeriet, 1800	Stockholm	  1
Stockholm, tryckt af kongl. acad. boktr. i Åbo, Andr. Biörkmans enckia.	Stockholm	  1
Mediolani	Milan	  1
Sotckholm, [!] Trykt i Kongl. Tryckeriet, 1782.	Stockholm	  1
Upsaliæ, typis Johan. Edman, direct. et reg. acad. typogr.	Uppsala	  1
[Zürich]	Zürich	  1
Westerwik	Västervik	  1
Lund, Tryckt på C. W. K. Gleerups förlag, uti Berlingska boktryckeriet, 1842.	Lund	  1
Stockholm :;Stockholm :;Stockholm :;Nyköping :;Falkenberg	Stockholm	  1
Stockholm, P. A. Norstedt & Söner.	Stockholm	  1
Stockholm :;Stockholm :;Stockholm :;Lund :;Tollarp	Stockholm	  1
[Wilmington]	Wilmington De	  1
Stockholm tryckt i Kongl. Tryckeriet 1811.	Stockholm	  1
Stockholm, tryckt hos Henrik And. Nordström 1807.	Stockholm	  1
Linköping ;;Norrköping	Linköping	  1
Moskva..	Moscow	  1
Lund 1827. Tryckt uti Berlingska boktryckeriet.	Lund	  1
Leyde	Leiden	  1
Linkiöping, Tryckt hoos Ephraim Kämpe.	Linköping	  1
Upsaliæ, excudit Henricus Keyser s. r. m.tis & acad. typographus.	Uppsala	  1
Kristala	Kristdala	  1
Hamburg, Gedruckt im 1722. Jahr.	Hamburg	  1
Holmiæ, literis Wernerianis MDCCXI.	Stockholm	  1
King's Lynn	Kings Lynn	  1
Kbhvn	Copenhagen	  1
Upsaliæ, typis viduæ Höjeri.	Uppsala	  1
Stockholm, tryckt uti historiographi regni tryckerij, af Hartwig Gercken, åhr 1736.	Stockholm	  1
Kuopio ;;Helsingfors	Kuopio	  1
Christinehamn, tryckt hos A. Rosdahl et comp. 1859.	Kristiinankaupunki	  1
Tōkyō	Tokyo	  1
Stockholm, tryckt och finnes til kiöps hos Burchardi, åhr 1696.	Stockholm	  1
Stockholm, å nyo uplagd i Kongl. Tryckeriet, 1755.	Stockholm	  1
Leningrad	St Petersburg	  1
Stockholm, hos Joh. H. Werner, Kongl. Maj:ts; så ock Upsala acad. typog. åhr 1719.	Stockholm	  1
Stockholm, tryckt hos Johan Georg Lange, 1769.	Stockholm	  1
Tukholma	Stockholm	  1
Frankfurt a.M.	Frankfurt	  1
Linköping. Tryckt hos Groth & Petré.	Linköping	  1
Stockholm, tryckt uti Kongl. Tryckeriet, Hos Directeuren Pet. Momma.	Stockholm	  1
Sundswall	Sundsvall	  1
Porvoo, Helsinki	Porvoo	  1
Lund, 1754. Tryckt af directeuren Carl Gustav Berling.	Lund	  1
Aboæ, impr. apud Joh. Wallium, 1692.	Turku	  1
Raumalla	Rauma	  1
Stockholm ;;Halmstad ;;Lund	Stockholm	  1
[Örebro]	Örebro	  1
Stockholm, tryckt i Kongl. Tryckeriet, 1787.	Stockholm	  1
Stockholm, å nyo tryckt i Kongl. Tryckeriet, 1797.	Stockholm	  1
Wästerås	Västerås	  1
Lund ;;Upsala ;;Stockholm	Lund	  1
Stockholm, Upsala och Åbo. I M. Swederi boklådor, 1778.	Stockholm	  1
Anvers	Antwerp	  1
Jyvaskyla	Jyväskylä	  1
Stockholm, uti det Kongl. tryckeriet, hos Joh. Henr. Werner, directeur öfwer alla tryckerien i riket. åhr 1735.	Stockholm	  1
Stockholm, Tryckt i Kongl. Tryckeriet, 1823.	Stockholm	  1
Stockholm, Tryckt hoos Joh. Georg Eberdt.	Stockholm	  1
Carlscrona, tryckt af Kongl. Ammiralitets och Blekings Provintz Boktryckaren, Joh. L. Happenius.	Karlskrona	  1
Hangossa	Hanko	  1
Philadelphia :;New York and London	Philadelphia Pa	  1
Stockholm, P. A. Norstedt & fils. 1842.	Stockholm	  1
Linköping, Tryckt hoos Daniel Kämpe, Åhr 1678.	Linköping	  1
[Kristinestad]	Kristiinankaupunki	  1
Mitau ;;Leipzig	Jelgava	  1
Wroclaw	Wrocław	  1
Stockholm, uti Wildiska tryckeriet.	Stockholm	  1
Uppsala, Palmblad, Sebell & c. 1835.	Uppsala	  1
Åkeshov	Akeshov	  1
Lwów-Złoczów	Lviv	  1
[Lübeck]	Lübeck	  1
Stockholm tryckt hos Direct. Lars Salvius, 1763.	Stockholm	  1
Lundæ MDCCCXIX. Litteris Berlingianis.	Lund	  1
Stockholm, tryckt hos Peter Hesselberg, 1766.	Stockholm	  1
Stockholm, Kongl. ordens- boktryckeriet, 1829.	Stockholm	  1
Uppsalab Lundequistska bokhandeln	Uppsala	  1
Cracoviæ. In officina typographica Lazari. Anno domini 1604.	Krakow	  1
[Vänersborg]	Vänersborg	  1
Upsala :;Leipzig	Uppsala	  1
Götabro	Hardemo	  1
[Sollefteå]	Sollefteå	  1
Stockholm, tryckt hos direct. Lars Salvius, år 1760.	Stockholm	  1
Strengnäs, tryckt hos Carl Eric Ekmarck, 1813	Strängnäs	  1
St Pétersbourg	St Petersburg	  1
Upsaliæ litteris Joh. Fr. Edman, reg. acad. typogr.	Uppsala	  1
Järfsö	Järsö	  1
Uppsala :;Uppsala :;Köping :;Uppsala	Uppsala	  1
Stockholm, Tryckt uti det Kongl. Tryckeriet, Åhr 1728.	Stockholm	  1
Stockholm, Trykt i Kongl. Tryckeriet, 1779.	Stockholm	  1
[Simrishamn]	Simrishamn	  1
Stockholm :;Enebyberg :;Huddinge :;Täby :;Stockholm	Stockholm	  1
Halle a.S.	Halle	  1
[Uppsala & Wiesbaden]	Uppsala	  1
Olim Noribergæ, nunc Upsaliæ recusus,literis Henrici Keysers,... 1694.	Nürnberg	  1
Jönköping, 1831, tryckt hos Nils Eric Lundström.	Jönköping	  1
Daselbst gedruckt durch Chr. Reusner den eltern. Anno M DC XXXI.	Visingsborg	  1
Tryckt i Götheborg hoos Amund Grefwe, anno 1662, och ther til kiöps finnas.	Gothenburg	  1
Dantzig, 1740.	Gdańsk	  1
Linköping, tryckt hoos Christopher Günther, anno M. DC. XLV.	Linköping	  1
St Louis	Louis	  1
[Flensborg]	Flensburg	  1
Råå	Raa-Besenbek	  1
Rostochii, excusus apud Christophorum Reusnerum. Anno 1603	Rostock	  1
Wien ;;Leipzig	Vienna	  1
Helsinfors	Helsinki	  1
Upsaliæ, excudebant regiæ academiæ typographi	Uppsala	  1
Rostock, Bey Johann Heinrich Ruszworm, Anno 1714.	Rostock	  1
Falund	Falun	  1
Leipzig, Gedruckt bey Timotheo Ritzschen. 1647.	Leipzig	  1
Londini gothorum	Lund	  1
Stockholm, tryckt hos P. G. Berg, 1843.	Stockholm	  1
Upsala, 1798. Tryckt hos J.F. Edman, k:gl. acad. boktr.	Uppsala	  1
Werl/Westf.	Werl	  1
Stockholm, tryckt hos sal. Andr. Biörkmans encka, åhr 1729.	Stockholm	  1
[Marstrand]	Marstrand	  1
Spandau	Berlin	  1
Sanktpeterburg	St Petersburg	  1
Stockholm ;;Pernau	Stockholm	  1
Stockholm, tryckt af Andr. Biörkman, kongl. acad. boktr. i Åbo.	Stockholm	  1
Stockholm Tryckt uti K. B. Sal. Niclas Wankijfs Tryckerij.	Stockholm	  1
Stockholm, Tryckt uti Kongl. Booktryckerijet, hoos Sal. Wankijfs Effterlefwerska.	Stockholm	  1
Stockholm, tryckt i Kongl. Tryckeriet, 1822.	Stockholm	  1
Stockholm?	Stockholm	  1
Stockholm, å nyo tryckt i Kongl. tryckeriet, 1797.	Stockholm	  1
[Albuquerque]	Albuquerque	  1
Stockholm, Tryckt i Kongl. Tryckeriet, 1817.	Stockholm	  1
Wästerås, tryckt hos Johan Laur. Horrn, på desz bekostnad. År 1781.	Västerås	  1
Ulyssipone	Uppsala	  1
Stockholm, uti Kongl. Boktryckeriet uplagdt, Hos Joh. Henric Werner, Directeur öfwer alla Tryckerien i Riket.	Stockholm	  1
Lund 1797. Trykt hos prof. Joh. Lundblad, och på desz förlag.	Lund	  1
Stockholm, tryckt i Kongl. Finska Boktryckeriet, hos Johan Arvid Carlbohm, 1770.	Stockholm	  1
Stockholm, 1774. Tryckt hos Henr. Fougt, Kongl. Boktryckare.	Stockholm	  1
Stockholm, tryckt i Kongl. Tryckeriet, 1829.	Stockholm	  1
Upsaliæ, litt. Joh. Edman, direct. et acad. typogr.	Uppsala	  1
Arosiæ	Västerås	  1
[Kristiania]	Oslo	  1
Bielefeld..	Bielefeld	  1
London: printed for Peter Buck, at the Sign of the Temple, near the Inner-Temple-Gate in Fleetstreet, 1701.	London	  1
Stockholm, ryckt [!] i Kongl. Tryckeriet, 1823.	Stockholm	  1
Trckt i Westeråhs.	Västerås	  1
Londini Gothorum, ex officina directoris C. F. Berling.	London	  1
Tryckt j Stockholm, aff Anund Olufson. Anno 1607.	Stockholm	  1
Hamburg..	Hamburg	  1
Uppsala :;Uppsala :;Uppsala :;Stockholm :;Uppsala :;Stockholm :;Uppsala :;Oslo ;;Stockholm ... :;Uppsala :;Basingstoke :;Abingdon	Uppsala	  1
Londini Gothorum, ex officina directoris Caroli Gustavi Berling, reg. acad. Carol. typograph.	London	  1
[Brömsebro]	Brömsebro	  1
Tórshavn	Torshavn	  1
Helsingfors :;Stockholm	Helsinki	  1
Upsaliae typis Wernerianis.	Uppsala	  1
Stockholm;Stockholm	Stockholm	  1
Falun ;;Stockholm	Falun	  1
Stockholm, tryckta i C. Elméns och Granbergs tryckeri, 1811.	Stockholm	  1
Stockholm, tryckt och finnes til kiöps hos Burchardi.	Stockholm	  1
Stockholm, tryckt uti Kongl. tryckeriet.	Stockholm	  1
[Upsala] Sumtibus auctoris imprimebat Henricus Curi anno 1682.	Uppsala	  1
Tryckt i Stockholm. Anno 1667.	Stockholm	  1
Upsaliæ, apud Joh. Edman, reg. acad. typograph.	Uppsala	  1
Carlstad, tryckt hos G. Wallencrona, 1809.	Karlstad	  1
Londini Gothorum litteris Berlingianis.	Lund	  1
Norrköping, tryckt hos Johan Edman, på egen bekostnad år 1761.	Norrköping	  1
Stockholm, trykt [!] uti Kongl. tryckeriet, hos directeuren Pet. Momma.	Stockholm	  1
[Warberg]	Warberg	  1
Zu Riga gedrucht bey Georg Matthias Nöller.	Riga	  1
Stockholm, Tryckt i Kongl. Tryckeriet, 1818.	Stockholm	  1
Sthlm & London	Stockholm	  1
Stockholm, Tryckt hos Kumblins Enka 1779.	Stockholm	  1
Stockholm, uti Kongl. boktryckeriet uplagd, hos Joh. H. Werner, directeur öfwer alla tryckerien i riket.	Stockholm	  1
Ubsaliæ, imprimebat Æschillus Matthiæ.	Uppsala	  1
Londini Gothorum, typ. reg. aul. camer. & direct. reg. acad. Carol. typog. Caroli Gustavi Berling.	London	  1
Stockholm :;Stockholm :;Uppsala :;Skara :;Sigtuna	Stockholm	  1
[Ljungskile]	Ljungskile	  1
London: Henry Colburn and Richard Bentley, New Burlington street.	London	  1
Neutitschein..	Neutitschein	  1
[Gladsax]	Gladsax	  1
Norimbergae	Nürnberg	  1
Tryckt i Stockholm, hoos Ignatium M. 1619.	Stockholm	  1
I Stockholm, uti det Kongl. boktryckeriet, hos salig directeuren Joh. Henr. Werners enkia.	Stockholm	  1
Uppsala..	Uppsala	  1
s'Gravenhage	The Hague	  1
Götheborg, tryckt hos Sam. Norberg, 1832.	Gothenburg	  1
Halle (Saale)	Halle	  1
Stockholm, trykt uti Langeska tryckeriet, år 1796.	Stockholm	  1
[I slutet ] Tryckt i Stockholm	Stockholm	  1
Götheborg, tryckte hos Samuel Norberg, K. G. Boktr. 1800.	Gothenburg	  1
Stockholm, å nyo Tryckt i Kongl. Tryckeriet, 1800.	Stockholm	  1
Seattle	Seattle WA	  1
Tryck åhr 1644. [s.l.]	Visingsborg	  1
Stockholm, tryckt hos J. C. Holmberg 1798.	Stockholm	  1
[S.n.] Upsaliæ impressa.	Uppsala	  1
Halle an der Saale	Halle	  1
Upsala, tryckt hos Joh. Edman, kongl. acad. boktryckare, år 1769.	Uppsala	  1
Helsinko	Helsinki	  1
Stockholm :;Stockholm :;Göteborg :;Stockholm :;Atlas resebureau	Stockholm	  1
Schwedt an der Oder	Schwedt/Oder	  1
Cambridge, Mass	Cambridge Ma	  1
Stockholm :;Solna	Stockholm	  1
Stockholm, tryckt uti Kongl. tryckeriet, hos Joh. H. Werner, directeur öfwer alla tryckerien i riket, åhr 1730.	Stockholm	  1
Stockholm, Elméns et Granbergs tryckeri, 1835.	Stockholm	  1
Havniae	Haunia	  1
México	Mexico	  1
Helsingfors ;;Stockholm	Helsinki	  1
Stockholm, trykt [!] uti thet Kongl. tryckeriet, hos directeuren Pet. Momma.	Stockholm	  1
Stockholm, Kongl. bokryckeriet, 1830.	Stockholm	  1
[Vimmerby]	Vimmerby	  1
Stockholm :;Stockholm :;Solna :;Solna :;Halmstad :;Kungsängen	Stockholm	  1
Stuttgart & Wien	Stuttgart	  1
Gryphisw.	Greifswald	  1
Upsaliæ, excud. L. M. Höjer, Reg. Acad. Typogr.	Uppsala	  1
I Stockholm, uti det Kongl. tryckeriet uplagdt, hos Joh, Henr, Werner, Directeur öfwer alla tryckerien i riket, åhr 1720.	Stockholm	  1
Typis Lundensibus.	Lund	  1
Mariefred ;;Norrköping	Mariefred	  1
Stockholm, tryckt hos directeuren och Kongl. Boktr. i storförstendömet Finland, Jacob Merckell.	Stockholm	  1
Stockholm, tryckt aff Henrich Keyser, åhr 1645.	Stockholm	  1
Stockholm ;;Göteborg	Stockholm	  1
Stockholm, tryckt hos Nyström och Stolpe	Stockholm	  1
Wästeråås	Västerås	  1
Norköping, tryckt hos Carl Friedrich Broocman, åhr 1728.	Norrköping	  1
Stockholm, tryckt hos Johan A. Carlbohm. 1789.	Stockholm	  1
Holmiæ, typis Ignatij Meureri, 1614.	Stockholm	  1
Lindsborg, Kansas	Lindsborg ks	  1
Stockholm, Tryckt hos Anders Jacobson Nordström, 1780.	Stockholm	  1
Stockholm, tryckt hoos Henrich Keysers enckia.	Stockholm	  1
Zollikon-Zürich	Zürich	  1
Riga, Gedrucckt, bey Johann Georg Wilcken, Königlicher Buchdrucker.	Riga	  1
Turusa [Åbo]	Turku	  1
Upsaliæ, typis viduæ b. Höjeri.	Uppsala	  1
Norrköping, Tryckt hos Chr. Törnequist, 1853.	Norrköping	  1
Ubsaliæ, ex molybdographia Eschilli Matthiæ, Anno 1628.	Uppsala	  1
Stockholm, Tryckt hoos Niclas Wankijff Kongl. Booktr. Ahr [!] 1681.	Stockholm	  1
London ;;Vätjö	London	  1
Mitau	Jelgava	  1
Vexjö	Växjö	  1
Besancon	Besançon	  1
[Alingsås]	Alingsås	  1
Lund, Tryckt i Berlingska Boktryckeriet, 1822.	Lund	  1
Stockholm, uti det Kongl. tryckeriet uplagdt, hos Joh. Henr. Werner, director öfwer alla tryckerien i riket åhr 1721.	Stockholm	  1
Nyköping ;;Strängnäs	Nyköping	  1
Impressa prelo Lundensi.	Lund	  1
Stockholm :;Stockholm :;Johanneshov :;Stockholm :;Bandhagen :;Solna :;Sundbyberg	Stockholm	  1
Tokholmassa	Stockholm	  1
Stockholm, Tryckt i Kongl. Tryckeriet, 1791.	Stockholm	  1
[Skinnskatteberg]	Skinnskatteberg	  1
Helsinki ...	Helsinki	  1
Lawrence, Kan.,etc	Lawrence KS	  1
Stockholm, Bokförlagsaktiebolaget Svea	Stockholm	  1
Tryckt i Wästerås aff Euchario Lauringer, åhr 1653.	Västerås	  1
Stockholm, tryckt uti förr thetta Grefingska tryckeriet.	Stockholm	  1
Rock Island	Rock Island IL	  1
Stockholm :;Stockholm :;Stockholm :;Västra Frölunda	Stockholm	  1
Stockholm, tryckt uti Kongl. tryckeriet, hos directeuren Pet. Momma. 1744.	Stockholm	  1
Tryckt vthi Stockholm, anno 1611.	Stockholm	  1
Aboae	Turku	  1
Ultuna	Uppsala	  1
Stockholm, Tryckt i Kongl. Tryckeriet, 1799.	Stockholm	  1
Linköping :;Linköping :;Stockholm	Linköping	  1
[Stockholm] : [Kongl. tryckeriet]	Stockholm	  1
Christinehamn	Kristiinankaupunki	  1
Stockholm, uti det Kongl. Tryckeriet, Hos Joh. Henr. Werner, Directeur öfwer alla Tryckerien i Riket.	Stockholm	  1
Tavastehus	Hämeenlinna	  1
Stockholm, å nyo Tryckt i Kongl. Tryckeriet, 1798.	Stockholm	  1
Upsala, tryckt i kongl. acad. tryckeriet, 1759.	Uppsala	  1
Leipzig verlegts Johann Gottfried Dyck. 1760.	Leipzig	  1
Freiburg in Br.	Freiburg im Breisgau	  1
Wien & Leipzig	Vienna	  1
Porvoo ...	Porvoo	  1
Carlscrona, tryckt i Kongl. amiralitets tryckeriet.	Karlskrona	  1
Upsaliæ, typis Wernerianis.	Uppsala	  1
Plzen	Plzeň	  1
Frankfurt a. M.	Frankfurt	  1
Stockholm, hoos Ignatium Meurer, anno 1622.	Stockholm	  1
St Jean d'Acre	Acre	  1
Philadelphia..	Philadelphia Pa	  1
Holmiae [Stockholm]	Stockholm	  1
Kiøbenhavn ...	Copenhagen	  1
Upsaliæ, typis Joh. Henr. Werneri.	Uppsala	  1
Stockholm, uti Kongl. Boktryckeriet uplagdt, Hos Johan Henr. Werner, Directeur öfwer alla Tryckerien i Riket	Stockholm	  1
Stockholm, Tryckt uthi Kongl. Boktr. hoos sal. Wankifs enkia.	Stockholm	  1
A Paris, chez Firmin Didot, libraire, rue Dauphine. M. DCC. XC.	Paris	  1
Stockholm, å nyo Tryckt i Kongl. Tryckeriet, 1797.	Stockholm	  1
[København?] :;[København?] :;Kristiansand :;København :;Göteborg	Copenhagen	  1
Lovisa	Loviisa	  1
Pukavik ;;Sandbäck	Pukavik	  1
Kiöbenhavn. Tryckt hos directeur Johan Fredrik Schultz, 1817.	Copenhagen	  1
Arosiæ, impensis Pet. Kraft, MDCCCII.	Västerås	  1
Stockholm, Tryckt hoos Niclas Wankijff Kongl. Boktryckiare.	Stockholm	  1
Lund, tryckt hos hof-camer. och direct. C. G. Berling.	Lund	  1
Sthlm, London & Paris	Stockholm	  1
Bryn Athyn, Pa	Bryn Athyn PA	  1
Aboæ, excusus apud viduam Hansonii, acad. typogr.	Turku	  1
Lpz & Wien	Leipzig	  1
Åbo, Tryckt aff Peter Hanszon Anno 1666.	Turku	  1
[Tokyo]	Tokyo	  1
Carlskrona, tryckt i kongl. amiralitets boktryckeriet, 1796.	Karlskrona	  1
Stockholm, tryckt hos Henrik A. Nordström, 1810.	Stockholm	  1
Tryckt i Stockholm af Joh. Georg Eberdt, åhr 1677.	Stockholm	  1
[Carlstad]	Karlstad	  1
Oslo & Köbenhavn	Oslo	  1
Stockholm, Hos Joh. Hinr. Werner, Kongl. Boktr. Åhr 1715.	Stockholm	  1
Gefle, A. P. Landin, 1856.	London	  1
Stockholm, tryckt uti kongl. tryckeriet 1752.	Stockholm	  1
Upsala, tryckta hos Stenhammar och Palmblad, kongl. akad. boktryckare, 1810.	Uppsala	  1
Stockholm, tryckt, uti det Kongl. tryckeriet, hos Joh. H. Werner, kongl. maj:ts så ock Ups. acad. boktr. 1718.	Stockholm	  1
Stockholm, tryckt uti Kongl. det [!] boktryckeriet.	Stockholm	  1
[Bettna]	Bettna	  1
Stockholm, Tryckt uti thet Kongl. Tryckeriet, Hos Directeuren Pet. Momma. 1740.	Stockholm	  1
Ann Arbor	Ann Arbor MI	  1
Turusa, Prändätty Johan Winterildä.	Turku	  1
Aboæ, ex. Joh. Kæmpe, reg. acad. typ.	Turku	  1
Stokcholʹm	Stockholm	  1
Holmiæ, typis & impensis Henrici Keiser, Regii Typographi.	Stockholm	  1
[Kiruna]	Kiruna	  1
Washington, D.C.	Washington DC	  1
Örebro, tryckt hos Nils Magnus Lindh, 1810. ;;Stockholm, tryckt i Marquardska tryckeriet, 1811.	Örebro	  1
Lipsiæ, apud Jo. Frider. Gleditsch, anno M. DC. XC.	Leipzig	  1
Helsingfors..	Helsinki	  1
Londin Scanorum	London	  1
[Wexiö]	Växjö	  1
Berlin / Dresden	Berlin	  1
Stockholm :;Stockholm :;Västerås :;Solna :;Solna :;Stockholm :;Sollentuna :;Västerås :;Västerås :;Västerås :;Sollentuna :;Stockholm	Stockholm	  1
Stockholm ;;Karlskrona	Stockholm	  1
[Ljungby]	Ljungby	  1
Aboæ, imprimebat Petrus Wald, acad. typog. 1649.	Turku	  1
Stockholm, Tryckt i Kongl. Tryckeriet, 1805.	Stockholm	  1
Nový York ...	York	  1
Stockholm, tryckt hos Anders Jac. Nordström, 1792.	Stockholm	  1
Copenhagen ;;[Stockholm]	Copenhagen	  1
Stocholmiæ. Typis Olai Olai. Anno 1620.	Stockholm	  1
Gislaved :;Gislaved :;Gislaved	Gislaved	  1
Tryckte j Stockholm, aff Andrea Gutterwitz.	Stockholm	  1
Stockholm, tr. i k. tr. hos H. Fougt, på des förlag, 1773.	Stockholm	  1
Stockholmisa. Prändätty Directeurildä ja Cuning:da Kirjan präntäjäldä Jacob Merckellildä.	Stockholm	  1
Carlskrona, tryckt hos P. E. Flygare, 1833.	Karlskrona	  1
Skeninge	Skänninge	  1
Björneborg	Pori	  1
Upsaliæ, apud Johan Edman, reg. acad. typogr.	Uppsala	  1
Tryckt i Stockholm, aff Anund Olufsson. Anno 1609.	Stockholm	  1
Gryphiæ, litteris J. H. Eckhardt, reg. acad. typogr.	Greifswald	  1
Lunnevad	Vikingstad	  1
Aboæ, impressa â Petro Hansonio, A.T. Anno 1673.	Turku	  1
[Åbo ]	Turku	  1
Stockholm, Tryckt uti Kongl. Boktryckeriet hos Sal. Wankifs Änkia.	Stockholm	  1
Buffalo, N.Y.	Buffalo	  1
Lunden (Holstein)	London	  1
Stockholm, uti Kongl. Boktryckeriet uplagdt, Hos Joh. Henric Werner. Directeur öfwer alla Tryckerien i Riket.	Stockholm	  1
Wästerås, tryckt hos Johan Laur. Horrn, på desz bekostnad, år 1768.	Västerås	  1
[México]	Mexico	  1
Stockholm, tryckt uti Joh. G. Langes boktryckeri. 1764.	Stockholm	  1
Aboæ, imprimebat Petrus Hanson, acad. typog.	Turku	  1
Stockholm Fosterlandsstift	Stockholm	  1
Brooklyn & Örebro	New York NY	  1
Upsaliæ typis Edmannianis.	Uppsala	  1
Ttockholm [!], Tryckt hoos Niclas Wankijff Kongl. Bookt.	Stockholm	  1
Stockholm, tryckt uti Kongl. tryckeriet, 1770.	Stockholm	  1
[Öxabäck]	Öxabäck	  1
Borgå ;;Helsingfors	Porvoo	  1
Tryckt i Upsala. [s. n.]	Uppsala	  1
[Skellefteå]	Skellefteå	  1
