Name	Count
Total count: 	60773
0.0001232	10472
0.0002464	 4367
9.88e-05	 2834
0.0001976	 2205
6.16e-05	 1543
0.0004928	 1484
4.94e-05	 1427
0.0003696	 1238
0.00054	 1215
0.0003952	  980
0.0002964	  905
0.0007392	  758
0.00027	  741
0.000616	  733
2.47e-05	  619
0.000135	  603
0.000247	  596
0.000432	  584
0.0005928	  511
0.0009856	  493
0.0001482	  474
0.000494	  446
0.0008624	  407
0.000288	  362
0.0004446	  355
0.0003458	  337
0.0007904	  315
0.000988	  279
0.001232	  276
0.000308	  270
0.0005544	  260
0.0002223	  258
0.0011088	  258
0.0006916	  249
0.0011856	  230
0.0004312	  228
0.0008892	  198
0.0001235	  194
0.0013832	  184
0.0005434	  174
0.0014784	  172
0.0003211	  168
0.0013552	  168
0.0001848	  164
0.0015808	  164
7.41e-05	  164
0.0008008	  161
0.0006776	  155
0.0004199	  151
0.0010868	  151
0.0006422	  142
0.0012844	  140
2.375e-05	  138
0.000741	  133
0.0008398	  133
0.0017784	  131
0.0002717	  124
0.00057	  122
0.0010374	  118
0.0017248	  110
0.0019712	  110
0.001482	  108
0.001976	  108
0.0016016	  106
0.0006175	  105
0.000924	  103
0.0001729	  100
0.0023712	   99
0.0005187	   96
0.001848	   94
4.75e-05	   94
0.0003705	   92
0.0010472	   92
0.000285	   91
0.0021736	   90
0.001235	   84
0.00036	   83
0.0016796	   82
0.00114	   81
0.0005681	   79
9.5e-05	   79
0.0018772	   78
0.002464	   78
0.0004693	   77
0.00108	   76
0.000855	   75
0.0009386	   73
0.0011704	   71
0.0020748	   71
0.0008151	   70
8.64e-05	   70
0.0020944	   69
0.0001425	   66
0.0012936	   66
0.0025688	   66
0.002964	   66
0.0022176	   65
0.0009975	   62
0.0013338	   62
0.0007657	   61
0.001425	   61
0.00030875	   59
0.0011362	   58
0.0015314	   57
0.00247	   57
0.00171	   56
0.0006669	   55
0.0014326	   54
0.0022724	   54
0.0009139	   53
0.0023408	   52
0.0009633	   50
0.0010127	   50
0.0014168	   50
0.0027664	   50
0.0020254	   48
0.0011609	   47
0.0012103	   47
0.00513	   47
0.0003325	   46
0.0007163	   46
0.0010621	   46
0.0018278	   46
0.0016302	   44
0.0018525	   43
0.0024206	   43
0.0035568	   43
0.000405	   42
0.0011115	   42
0.0016632	   42
0.00035625	   41
0.0007125	   41
0.0013585	   41
0.0028336	   41
0.0028652	   41
0.0029568	   41
0.00154	   40
0.00019	   39
0.001729	   38
0.0025872	   38
0.0004275	   36
0.001995	   36
0.0027104	   36
0.00011875	   35
0.0014573	   35
0.004275	   35
0.000864	   34
0.0008645	   34
0.00308	   34
0.0031616	   34
0.0033592	   34
0.000144	   33
0.0012597	   33
0.0026676	   33
0.003952	   33
0.000224	   32
0.0012825	   32
0.0014079	   32
0.0016549	   32
0.002223	   32
0.0030628	   32
7.125e-05	   32
0.0023218	   31
0.0016055	   30
0.0022477	   30
0.0023959	   30
0.0041496	   30
3.705e-05	   30
0.0013091	   29
0.0015561	   29
0.001728	   29
0.0032032	   29
0.0043472	   28
0.00018525	   27
0.00040375	   27
0.00081	   27
0.0018031	   27
0.0021983	   27
0.0029146	   27
0.0015675	   26
0.0022971	   26
0.0024024	   26
0.003705	   26
0.0038532	   26
0.0042484	   26
0.00038	   25
0.00038285	   25
0.0015067	   25
0.0017864	   25
0.0020995	   25
0.0025441	   25
0.003458	   25
0.0040508	   25
0.0047424	   25
0.0001728	   24
0.0003456	   24
0.0017537	   24
0.0019513	   24
0.0036556	   24
0.0055328	   24
0.0019266	   23
0.0021489	   23
0.00228	   23
0.0023465	   23
0.0024947	   23
0.0025194	   23
0.0037544	   23
0.000462	   22
0.000475	   22
0.00077805	   22
